שם,מספר כתבה,כותרת,צפיות,תאריך יצירה
צוף צימרינג,1088904,חן קראוניק נגד מאי ערב: זה הצעד החדש בחייו | צפו,493,29/10/2025 14:20
כפיר אדר,1088903,איש העסקים הישראלי המוכר בחובות מטורפים: הנכסים שיימכרו נחשפים,1665,29/10/2025 14:10
איציק יצחקי,1088312,"""בעלי הדירות ירוויחו"": ההחלטה הדרמטית בעניין היטל ההשבחה",847,29/10/2025 14:02
אפרת בבג'ני,1088901,"גדי איזנקוט על נתניהו: ""אני לא מחרים אותו, אבל הוא צריך להתפטר""",391,29/10/2025 14:01
כפיר אדר,1088902,רמי קליינשטיין בסכסוך ענק: תובע את המופע בו הוא משתתף ,559,29/10/2025 13:57
כפיר אדר,1088898,הטבת מס חדשה בדרך? אלו התנאים שעומדים על הפרק,397,29/10/2025 13:39
אפרת בבג'ני,1088897,"חן קראוניק חושף וידוי מפתיע: ""קמתי בבהלה וחשבתי שזה אמיתי""",280,29/10/2025 13:28
יונתן סידון,1088856,"רואים רחוק: מהר יותר, חד יותר, בודד יותר – ההומור הישראלי בעידן הלייקים והרילס",2231,29/10/2025 13:22
יהודה לוינגר,1088896,הישראלי העשיר בעולם חוטף קנס ענק מאיראן: ישלם 170 מיליון דולר?,749,29/10/2025 13:17
כפיר אדר,1088861,ענקית התעופה  ויתרה על ישראל? הסירה את כל הטיסות מהלו''ז,535,29/10/2025 13:12
כפיר אדר,1088895,בן אנד ג'ריס רוצה גלידת 'פלסטין': יוניליוור בהחלטה שתשמח אתכם,1730,29/10/2025 13:11
רוי שיינמן,1088765,גוגל חזרה - למה לצפות בדוחות הלילה?,397,29/10/2025 13:03
כפיר אדר,1088893,מחפשים ג'וב חדש? מקום העבודה הטוב בישראל נחשף,556,29/10/2025 12:47
כפיר אדר,1088892,רשות המסים בהלם: הרופא המפורסם העלים מיליוני שקלים,1664,29/10/2025 12:42
אפרת בבג'ני,1088889,"עימות סוער בערוץ 12: ""עדיף לנו המוות מאשר שיקרה לנו הדבר הזה""",886,29/10/2025 12:38
הדר הראל,1088891,ה-S&P 500 בשיא כל הזמנים: האם זה הזמן להשקיע?,749,29/10/2025 12:37
צוף צימרינג,1088888,"אבנר נתניהו קנה וילת יוקרה ב-17 מיליון שקל? כעת הוא חוטף: ""מאיפה הכסף?""",1321,29/10/2025 12:33
כפיר אדר,1088890,מהפכה ברב קו: בערים האלו תסעו בזול בתחבורה הציבורית,312,29/10/2025 12:18
כפיר אדר,1088887,בגיל 63: ריטה מקבלת את אחת ההודעות המשמחות בחייה,16848,29/10/2025 12:14
צוף צימרינג,1088885,"מירי מסיקה ואביב אלוש חוטפים מטל טלמון: ""חושבים שזה מיותר"" | צפו",360,29/10/2025 11:59
איציק יצחקי,1088537,כלכלת בחירות: מספרים שמחירי הדירות החדשות צונחים - אבל זו האמת,589,29/10/2025 11:47
רוי שיינמן,1088878,"זינקה 180% השנה, מזנקת 35% היום - המניה שמלהיבה את המשקיעים",6138,29/10/2025 11:45
כפיר אדר,1088886,"קנס חדש של 100,000 שקל בישראל: זו העבירה שתסבך אתכם",618,29/10/2025 11:44
כפיר אדר,1088882,הסוף לנהגי המוניות מתקרב: UBER במהלך חסר תקדים,932,29/10/2025 11:38
אפרת בבג'ני,1088883,קבוצת יוניברסל מוטורס בעסקת ענק: מה רכשה ב-288 מיליון שקלים?,257,29/10/2025 11:36
צוף צימרינג,1088884,אור ראיון ,0,29/10/2025 11:28
כפיר אדר,1088881,ערוץ i24news בפדיחת ענק: 0.0% רייטינג ואלף צופים בלבד,1947,29/10/2025 11:09
צוף צימרינג,1088879,אופירה אסייג מפתיעה: זה הצעד החדש בחייה | צפו,1412,29/10/2025 10:56
אפרת בבג'ני,1088880,"מגיש ערוץ 14 על נפתלי בנט: ""הוא איש שמאל, אין לו קולות בימין""",637,29/10/2025 10:53
כפיר אדר,1088859,קרפור שוברת את השוק: הבשר שכולם משתמשים בו במחיר רצפה,15944,29/10/2025 10:47
כפיר אדר,1088864,חנייה בחינם עד ה-31.12.2025: זו העיר שמפרגנת בענק,2080,29/10/2025 10:44
רוי שיינמן,1088872,ישראל קנדה תעלה ב-24%? בית ההשקעות הענק בתחזית אופטימית,587,29/10/2025 10:36
צוף צימרינג,1088876,אור ראיון ,0,29/10/2025 10:33
יהודה לוינגר,1088874,"אנבידיה בשיתוף פעולה משמעותי עם החברה הישראלית: ""פריסה רחבה בעולם""",1255,29/10/2025 10:26
אפרת בבג'ני,1088873,"ינון מגל: ""אני מחזק את ידך, אל תירתע מהתבהלה והתרעלה""  ",284,29/10/2025 10:08
יונתן סידון,1088870,לא רק ריבונות – גם משילות ביהודה ושומרון: רגע האמת של ממשלת ישראל,651,29/10/2025 10:06
כפיר אדר,1088871,כוכב הפטריוטים מתלונן: ''הביאו אותי כדי שיהיה עוד מזרחי'',850,29/10/2025 09:51
רוי שיינמן,1088862,פרויקט הענק של החברה הישראלית יוצא לדרך - זה הרווח הצפוי,424,29/10/2025 09:46
איציק יצחקי,1088840,"""שכחו את מחוסרי הדיור"": על המאבק החדש בין רמ""י לאוצר",365,29/10/2025 09:45
כפיר אדר,1088869,מהפכה בתחנות הדלק דור אלון בישראל: זה מה שירוויחו הנהגים,618,29/10/2025 09:43
צוף צימרינג,1088866,אסי כהן נפרד: זו הדרמה בחייו,852,29/10/2025 09:43
כפיר אדר,1088867,"רייטינג: מאסטר שף מבשלת ניצחונות, ערוץ הספורט הדהים את כולם",1413,29/10/2025 09:34
אפרת בבג'ני,1088863,כ-100 ישראלים תקועים בסופת שלגים בנפאל: חילוץ המטיילים יצא לדרך,783,29/10/2025 09:30
כפיר אדר,1088865,איש העסקים המוכר על הכוונת? שני חשודים בזריקת רימון לביתו,434,29/10/2025 09:24
אפרת בבג'ני,1088860,52% מהישראלים מאמינים כי קיים סיכוי גבוה לרצח פוליטי בישראל,223,29/10/2025 09:11
אפרת בבג'ני,1088857,"ליאור נרקיס על הגירושים: ""נפלתי למקום חשוך, רציתי לוותר על הכל""",10542,29/10/2025 08:44
רוי שיינמן,1088730,"קת'י ווד מזהירה: ""בדרך לזעזוע בשוק""",313,29/10/2025 08:30
כפיר אדר,1088858,דרמה בתחבורה הציבורית: אתם משלמים ברב קו והחרדים מקבלים בחינם?,700,29/10/2025 08:29
כפיר אדר,1088855,רכבת ישראל בבשורה מדאיגה: תחנות הרכבת האלו ייסגרו מה-30.10 ,3345,29/10/2025 08:12
אפרת בבג'ני,1088854,מהומה בגמר גביע הטוטו: 14 אוהדים נעצרו על ידי המשטרה,426,29/10/2025 08:03
כפיר אדר,1088850,אייל גולן חוטף מראש העיר: ''חושב רמת גן זה טאיסיה'',1312,29/10/2025 07:57
אפרת בבג'ני,1088852,חדשות 13 במינוי מסקרן: זה כתב התחבורה ועורך הספורט החדש,1679,29/10/2025 07:48
אפרת בבג'ני,1088849,"מתווה חוק הגיוס של ביסמוט מעורר סערה: ""יריקה בפרצופם של הלוחמים""",392,29/10/2025 07:31
כפיר אדר,1088848,חנן בן ארי על הגירושים: ״לחזור לבית ריק ומתפרק״,1200,29/10/2025 07:27
רוי שיינמן,1088847,לקראת פתיחת המסחר: מה קורה לשער הדולר?,2388,29/10/2025 07:27
אפרת בבג'ני,1088813,הסטארט-אפ הישראלי רושם הישג אדיר: גייס 7 מיליון דולר,529,29/10/2025 07:08
רונן זכאי,1088825,סטארט-אפ ישראלי העפיל לגמר מונדיאל הסטארפ-אפים ,275,29/10/2025 07:00
כפיר אדר,1088846,אמא של עומר אדם מטילה פצצה: הסיפור מאחורי האודישן המפורסם,2574,29/10/2025 07:00
כפיר אדר,1088845,"אתר יד 2 יימכר בעסקת מיליארדים: כמה כסף מכניסים לו מתווכי הנדל""ן?",456,29/10/2025 06:50
יהודה רוזן,1088841,הצצה לסמסונג לאלפיון העליון בישראל: חדר שינה ב־770 אלף שקל | צפו,573,29/10/2025 06:37
כפיר אדר,1088844,"רמי לוי בפרשת עוקץ מטרידה: ''צילם את הכרטיסים וחגג עליי""",1601,29/10/2025 06:23
כפיר אדר,1088843,בת הזוג החדשה של אלי שרעבי נחשפת: ''עצוב שלא יצא לי'',1792,29/10/2025 06:13
כפיר אדר,1088842,ביטוח לאומי מחלק מענקים ב-325 שקל: בדקו בחשבון הבנק שלכם,2421,29/10/2025 06:04
איציק יצחקי,1088811,הבנקים מציגים: כולם עובדים על כולם - והציבור משלם ביוקר,559,29/10/2025 06:01
יהודה רוזן,1088838,המועמד שמעורר סערה: האם ניו יורק עומדת להפסיד את ההייטק הישראלי?,316,29/10/2025 05:43
יהודה רוזן,1088839,מאסטר שף: המשימה הקשה ביותר העונה הסתיימה בהדחה עם דמעות,438,29/10/2025 05:39
יהודה רוזן,1088837,"חברת התעופה הוותיקה קרסה והודיעה - ""אל תגיעו לשדה התעופה""",424,29/10/2025 05:07
יהודה רוזן,1088836,עסקת ענק: גרמניה צפויה לרכוש במיליארדים מערכות הגנה ישראליות ,1026,29/10/2025 04:44
יהודה רוזן,1088835,אימה בטיסת לופטהנזה: נוסעים הותקפו באלימות - המטוס נאלץ לנחות,311,29/10/2025 04:20
יהודה רוזן,1088834,וול סטריט מתפוצצת לשיאים חדשים – בזכות ענקית אחת,345,29/10/2025 04:13
רויטל ונונו,1088833,"ינון מגל לנתניהו: ""אל תבוא בטענות לחרדים שילכו עם השמאל""",420,29/10/2025 03:52
רויטל ונונו,1088832,"כוכב המוזיקה המזרחית נחשף לצד האחות הטראנסית: ""קיבלתי כאפה""",397,29/10/2025 03:25
רויטל ונונו,1088831,"כתבת חדשות 12 זועמת: ""יש לה מספיק כוח כדי להתעלל""",339,29/10/2025 02:29
רויטל ונונו,1088830,"אברי גלעד נגד גלי צה""ל: ""אני בין הכישרונות האחרונים שצמחו בתחנה""",445,29/10/2025 01:38
רויטל ונונו,1088829,"נינט טייב מפרגנת לבת הזוג החדשה של האקס: ""חייבת להרים לך""",731,29/10/2025 00:41
רויטל ונונו,1088828,"איתמר בן גביר לאחר עדויות שורדי השבי: ""לא שם עליהם""",613,28/10/2025 23:58
צוף צימרינג,1088786,אמילי אוסטין בביקור בישראל: כל הפרטים נחשפים | פרסום ראשון,393,28/10/2025 23:01
ירון שמאי,1088827,"יזהר כהן חשף דרמה רפואית: ""עברתי ניתוח להסרת גידול""",470,28/10/2025 22:55
ירון שמאי,1088826,יזם ההייטק בחובות של עשרות מיליוני שקלים - הפנטהאוז המפואר עוקל,4206,28/10/2025 22:40
רונן זכאי,1088816,"בית""ר ירושלים זוכת גביע הטוטו לעונת 2025/2026",638,28/10/2025 22:36
רונן זכאי,1088821,תאונה אווירית נוספת: מטוס התרסק במהלך הטיסה,388,28/10/2025 22:35
ירון שמאי,1088824,"עצרת ה-30 ליצחק רבין חוסמת את ת""א: זה מה שיקרה במוצ""ש",411,28/10/2025 22:07
יהודה רוזן,1088823,"בר קופרשטיין חשף בכיכר את היוזמה הייחודית שלו - ""החלום שלי""",302,28/10/2025 21:59
ירון שמאי,1088822,סוכן הביטוח רימה אתכם? אלו ההונאות החמורות שעלו בחקירה,391,28/10/2025 21:49
אפרת בבג'ני,1088820,"  אנבידיה מרחיבה את תשתית ה-AI שלה בארה""ב: אלו השותפות החדשות",551,28/10/2025 21:37
יהודה רוזן,1088819,דאגה: תקלה נוספת בישראל - הבדיקות הגנטיות פספסו והנשים חלו ,498,28/10/2025 21:27
ירון שמאי,1088818,המסעדה המפורסמת קורסת בחובות ענק: זה מה שיעלה בגורלה,950,28/10/2025 21:24
אפרת בבג'ני,1088817,"עיתונאי ""הארץ"" הותקף ע""י בן גביר: ""הוא קרא לי 'דובר חמאס'""",287,28/10/2025 21:21
רונן זכאי,1088810,פעיל הימין שמגיע מדי שבת להתעמת עם מפגיני קפלן - זומן לחקירה,395,28/10/2025 21:13
רוי שיינמן,1088771,48 השעות המטורפות בוול סטריט: אלו האירועים שיזיזו את השוק,540,28/10/2025 21:02
רונן זכאי,1088815,האלימות נמשכת: גמר גביע הטוטו הופסק בעקבות השלכת רימונים,405,28/10/2025 20:51
אפרת בבג'ני,1088814,נחשף: זה הסטארט-אפ שייצג את ישראל בתחרות הבינלאומית,904,28/10/2025 20:47
כפיר אדר,1088777,ביטוח לאומי משקיע בערוץ 14: זה הסכום שבזבז ב-2024,787,28/10/2025 20:13
ירון שמאי,1088812,דרמה בפרשת הדוגמנית החשודה ברצח: זה מה שקרה בחקירה,1121,28/10/2025 20:11
