שם,מספר כתבה,כותרת,צפיות,תאריך יצירה
יהודה רוזן,1076919,ביקיני? רק על החוף: עיירות בצרפת החמירו תקנות לבוש,431,30/07/2025 01:42
רויטל ונונו,1076918,"עצוב: שחקן ""לשחרר את שולי"" מת בנסיבות טראגיות  ",6178,30/07/2025 01:38
יהודה רוזן,1076917,הטכנולוגיה הישראלית שהביאה להעלאת מחיר הטיסות: למקסם רווח בתעופה,408,30/07/2025 01:14
יהודה רוזן,1076914,הסכום שמשגע את עולם הדיגיטל: האם קבוצת ווטצאפ תימכר במיליונים? ,454,30/07/2025 00:43
רויטל ונונו,1076915,הדחה מביכה באח הגדול: הדייר נשלח הביתה על סף דמעות,23747,30/07/2025 00:37
יהודה רוזן,1076913,השופט נתפס נוהג עם אישה עירומה על ברכיו - פגע באשה שמתה מפצעיה,422,30/07/2025 00:16
יהודה רוזן,1076910,"השף טום אביב מעורר סערה ותוקף: ""מעיף אותה מהמסעדה""",656,30/07/2025 00:05
רויטל ונונו,1076908,הזמר במסכה: זו המנצחת הגדולה והמפתיעה של העונה,3473,29/07/2025 23:31
דויד ויצמן,1076865,ספוטיפיי חוזרת להפסיד למרות הכנסות גבוהות יותר - זו הסיבה,236,29/07/2025 23:01
אלמוג אמר,1076905,"הכוכבת היהודיה משיבה אש לפרו-פלסטינים: ""זה לא המקום"" ",370,29/07/2025 22:52
יהודה רוזן,1076906,"""עיתונאי המלחמות"" איתי אנגל הותקף בטיסה: ""לא נעים""",598,29/07/2025 22:48
ירון שמאי,1076907,סולחה מרגשת בזמר במסכה: מיה דגן נחשפה והתנשקה עם אופירה אסייג,2921,29/07/2025 22:44
יהודה רוזן,1076904,הישראלי שגרף אלפי שקלים תוך ימים בעזרת ChatGPT מגלה: כך עשיתי זאת,764,29/07/2025 22:36
אלמוג אמר,1076901,"מאיה קיי חוגגת: ""להמשיך להתפלל ולבקש את החשוב מכל"" ",357,29/07/2025 22:22
יהודה רוזן,1076902,פרשת מאמן הכושר מיבנה: נעצר צעיר שמכר את הסרטונים האינטימיים ,2424,29/07/2025 22:12
טל גורן,1076799,"הראל ביטוח ופיננסים: ""צפויה ירידה בשיעור האבטלה בישראל""",282,29/07/2025 22:09
אפרת בבג'ני,1076900,"זוכת ""המירוץ למיליון"" מודה: ""הפסקתי לשמור שבת, זה קשה""",518,29/07/2025 22:00
דויד ויצמן,1076899,170 מיליארד דולר: החברה שבדרך לשלש את שוויה בארבעה חודשים,447,29/07/2025 21:53
כפיר אדר,1076888,"נועה קירל נפרדת בצער: ''רק לפני שבוע נפגשנו, יהי זכרך ברוך''",391,29/07/2025 21:48
אלמוג אמר,1076898,"דפנה ליאל מודה בעצב: ""זה כואב לי, אני מגדלת פה בנות"" ",334,29/07/2025 21:47
דויד ויצמן,1076894,אוסקר גלוך בדרך לאייאקס: כמה ישלם מועדון הפאר על הכוכב הישראלי?,276,29/07/2025 21:30
אפרת בבג'ני,1076895,סופר פארם עושה זאת לראשונה: קמפיין ה-AI החדש נחשף,1267,29/07/2025 21:29
כפיר אדר,1076871,אירוע כואב באח הגדול: זו הסיבה שהדייר לא הפסיק לבכות,20247,29/07/2025 21:28
כפיר אדר,1076886,בשורה אדירה לטסים מנתב''ג: ענקית התעופה חוזרת ביום שישי,410,29/07/2025 21:27
ירון שמאי,1076896,"""פצצה מתקתקת"": עתירה למנוע את האיום החדש על תושבי השרון",505,29/07/2025 21:25
דויד ויצמן,1076897,,0,29/07/2025 21:25
אלמוג אמר,1076890,"""עפו לי רסיסים לעיניים"": הפציעה הקשה של נועה - וההתמודדות האמיצה",285,29/07/2025 21:11
רוי שיינמן,1076853,בואינג מפתיעה לטובה - מה היה בדוחות הרבעון השני?,290,29/07/2025 21:01
אלמוג אמר,1076892,"טיל נורה מתימן; אזעקות בירושלים, גוש דן והשפלה ",225,29/07/2025 20:50
אפרת בבג'ני,1076889,"שלאקה מודה: ""שורף לי בלב, אני מקנאה במי שהוא מפלרטט איתה""",376,29/07/2025 20:28
ירון שמאי,1076891,המומחה שחוזה: מניית אנבידיה עומדת לזנק במאות אחוזים לשווי מטורף,1349,29/07/2025 20:26
רפאל בן זקרי,1076882, גוגל שוברת שיאים: כלי ה-AI שהפיק 70 מיליון סרטונים,360,29/07/2025 20:10
אלמוג אמר,1076885,צריכים קוד טוב ואמין? חברת הפרילנסרים הישראלית ביוזמה חדשה ,288,29/07/2025 20:05
דויד ויצמן,1076887,עסקת ענק: פאלו אלטו במגעים לרכישת סייברארק הישראלית ב־20 מיליארד דולר,781,29/07/2025 19:48
אפרת בבג'ני,1076883,"פאנליסט קשת 12 נגד כוכב ""הפטריוטים"": ""מביך, אל תנסה להצחיק""",353,29/07/2025 19:37
כפיר אדר,1076884,ריקול לנקניקים האהובים: ''עלול לגרום למחלה ולהפלות לנשים בהיריון'',388,29/07/2025 19:32
אלמוג אמר,1076881,"אל על בצרות? ""אין למשרד האוצר כוונה לפצות"" ",281,29/07/2025 19:30
צוף צימרינג,1076866,הכלה ששיגעה את עומר אדם בזוגיות חדשה | פרסום ראשון,499,29/07/2025 19:30
דויד ויצמן,1076880,בריטניה: נכיר במדינה פלסטינית בספטמבר אם המצב לא ישתנה,201,29/07/2025 19:19
אפרת בבג'ני,1076879,תחנת הדלק הפיראטית נחשפת: זה המקום שבו היא התגלתה,481,29/07/2025 19:03
צוף צימרינג,1076877,קווין רובין בשיא: זה אירוע הענק אותו ינחה | פרסום ראשון,508,29/07/2025 19:01
אלמוג אמר,1076876,"השרה חשפה באומץ: ""גבר ענק נגע לי בישבן, פשוט קפאתי"" ",436,29/07/2025 18:55
רפאל בן זקרי,1076878, אמזון מואשמת: האם העלתה מחירי אלפי מוצרים בעקבות טראמפ?,320,29/07/2025 18:53
דויד ויצמן,1076874,הנשיא טראמפ תורם לחוסר הוודאות הכלכלי בעולם: זה ההסבר,136,29/07/2025 18:53
אפרת בבג'ני,1076875,"עידן עמדי נחשף לראשונה בגיל 37: ""אני מתרגש מאוד""",567,29/07/2025 18:42
כפיר אדר,1076767,כוכבת שנות ה-90 מגיבה לרותם סלע: ''שאישה תתפשט שיקשיבו לה?'',314,29/07/2025 18:31
אלמוג אמר,1076868,"סיכום המסחר בבורסה: מדדי ת""א עלו, ומניית חברת הנדל""ן שירדה במפתיע ",364,29/07/2025 18:23
כפיר אדר,1076870,"מהפכה בתלושי השכר בישראל: מי יקבלו עוד 1,000 שקל בחודש",789,29/07/2025 18:15
אפרת בבג'ני,1076869,"דניאל גרינברג ואייל גולן נחשפים: ""כבר חזרנו וניסינו, לא עושה את זה""",4205,29/07/2025 18:12
איציק יצחקי,1076560,"מחירי הנדל""ן ביפו: כמה עולה מ""ר ובכמה נמכר מיני פנטהאוז?",555,29/07/2025 18:09
רוי שיינמן,1076818,ספוטיפיי אכזבה בגדול והמניה נופלת - מה היה בדוחות?,253,29/07/2025 18:08
צוף צימרינג,1076872,אבל בתעשייה: בגיל 81 חתן פרס ישראל הלך לעולמו,304,29/07/2025 17:47
יהודה לוינגר,1076867,הריסון פורד מגיע לגמר הזמר במסכה: קמפיין ראשון לגלנמורנג'י בישראל ,457,29/07/2025 17:47
דויד ויצמן,1076854,אלה הם שני מומחי ה־AI שמצרפת חברת מאנדיי,414,29/07/2025 17:39
רפאל בן זקרי,1076785,הסוף של Chrome? מיקרוסופט הופכת את הדפדפן לעוזר AI,276,29/07/2025 17:32
אלמוג אמר,1076864,בזכות הבינה המלאכותית: האתר שכולם נעזרים בו משתדרג ,329,29/07/2025 17:31
דויד ויצמן,1076849,"הביקוש לאנרגיה שובר שיאים בגלל ה־AI, מה עושות הענקיות בשוק?",218,29/07/2025 17:30
כפיר אדר,1076847,המסעדה האהובה בתל אביב נסגרת מיידית: ''למען ביטחון הציבור'',454,29/07/2025 17:27
אפרת בבג'ני,1076863,סטארט-אפ הסייבר הישראלי חוגג הישג ענק: גייס 13 מיליון דולר ,295,29/07/2025 17:19
כפיר אדר,1076855,דרמה ברוקדים עם כוכבים: הפציעה שעשויה לטרוף את הקלפים,430,29/07/2025 17:14
אלמוג אמר,1076861,העלייה הגבוהה ביותר מאז שנות ה-30: התחזית הפסימית של הבנק השוויצרי ,285,29/07/2025 17:06
אפרת בבג'ני,1076862,לאחר תקיפת מתקני הגרעין באיראן: כך אנשי המשטר עשויים לנקום בישראל,316,29/07/2025 17:04
אפרת קרסנר,1076859,"הדרמה הרפואית במשפחתו של חנן בן ארי: ""בת שנתיים עם סרטן""",10287,29/07/2025 16:48
אלמוג אמר,1076857,ממשיכים להעמיס: 2 שרים יופקדו על 8 משרדי ממשלה  ,300,29/07/2025 16:43
כפיר אדר,1076848,זוועה במכס בנתב''ג: זה מה שגילו הבודקים במזוודות הנוסע,747,29/07/2025 16:41
צוף צימרינג,1076769,עומר אדם יגיע? מירן אסולין תשחזר את הרגע האייקוני | פרסום ראשון,441,29/07/2025 16:32
כפיר אדר,1076813,"עולם הבידור בישראל נפרד בצער, אנה ארונוב: ''איזו טרגדיה''",409,29/07/2025 16:31
אפרת קרסנר,1076856,בעקבות מותו של אלון אבוטבול: כאן 11 מודיעים על שינוי בלוח השידורים,331,29/07/2025 16:30
אפרת קרסנר,1076852,מאיה ורטהיימר חוגגת עם אסף זמיר: זו המתנה שקיבלה ליום ההולדת,279,29/07/2025 16:23
אפרת בבג'ני,1076851,"מגישת חדשות 12 הפתיעה את חבר הכנסת: ""טוב שיש אותה""  ",365,29/07/2025 16:22
אלמוג אמר,1076850,גאווה לאומית - ומחיר בצידה: סדרת דוקו חדשה חושפת את ההיי טק הישראלי ,360,29/07/2025 16:21
דויד ויצמן,1076841,"AMD, סמסונג וענקיות נוספות - החברה הישראלית גייסה 50 מיליון דולר",275,29/07/2025 16:17
דויד ויצמן,1076833,85 מיליארד דולר - זו היא עסקת השנה שבדרך,279,29/07/2025 16:17
צוף צימרינג,1076839,יותם גבריאל בצעד חדש: זה מה שיעשה בלי עדן חסון | כל הפרטים,589,29/07/2025 15:56
רוי שיינמן,1076792,מגייסת 180 מיליון דולר והמניה מתרסקת: מה קורה בזוז פאוור?,1302,29/07/2025 15:53
כפיר אדר,1076844,התפקיד האחרון של אלון אבוטבול שנגנז: נפטר רגע לפני הצילומים,655,29/07/2025 15:52
אלמוג אמר,1076845,"בכיר בענף הביטוח תוקף את תכנית רשות המיסים: ""תפגע ישירות בכל משפחה"" ",438,29/07/2025 15:48
כפיר אדר,1076779,שניר בורגיל כבר לא נראה אותו הדבר: ''לא מפחד מכלום'',369,29/07/2025 15:42
אפרת בבג'ני,1076846,"תא""ל במיל' עופר וינטר: ""הכרעה תהיה כשלא יהיו עוד ערבים בעזה""",241,29/07/2025 15:40
רפאל בן זקרי,1076820, לא קיבלו התרעה? כך כשלה גוגל באסון שגבה 55 אלף קורבנות,272,29/07/2025 15:35
אפרת קרסנר,1076842,"אחרי הלידה: כוכבת ""טהרן"" חושפת תמונות מרגשות של בנה הבכור",236,29/07/2025 15:30
אלמוג אמר,1076838,מאות מיליארדים בשנה: התעשייה שמציגה פיתוחים חדשניים,327,29/07/2025 15:29
רעי שני,1076843,,0,29/07/2025 15:25
אפרת בבג'ני,1076840,"הקריפטו היומי: הביטקוין ממשיך לרדת, זה המטבע שצנח ביותר מ-5%",291,29/07/2025 15:24
רעי שני,1076837,שנה אחרי שנפרדו: ג'וזי זירה והאקסית בקאמבק מהסרטים,510,29/07/2025 15:23
כפיר אדר,1076777,"ינון מגל חושף בכעס בשידור: ''לא קיבלתי כסף, איזה תמים''",338,29/07/2025 15:22
אפרת בבג'ני,1076836,ה-9 בנובמבר יהפוך ליום זיכרון ממלכתי? הצעת החוק החדשה נחשפת,288,29/07/2025 15:14
אלמוג אמר,1076834,"למרות החשדות נגדו - אושר מינויו של מיליבצקי: ""חציית קו אדום"" ",265,29/07/2025 15:05
צוף צימרינג,1076814,אייל גולן משקיע: זה הצעד הבא בחייו | פרסום ראשון,5223,29/07/2025 15:04
רעי שני,1076832,ב-30 מיליון שקל: משרד הביטחון ברכישת ענק מהחברה הישראלית,324,29/07/2025 15:03
רוי שיינמן,1076826,ענקית תרופות ההרזיה חותכת תחזית - והמניה צוללת,359,29/07/2025 14:58
גיא מויאל,1076831,"הדוגמנית הישראלית חושפת: ""אני סובלת מהרבה התקפי פאניקה וחרדה""",227,29/07/2025 14:51
אלמוג אמר,1076824,טוב לטראמפ? המדינה שעקפה בסיבוב את סין ,317,29/07/2025 14:48
