שם,מספר כתבה,כותרת,צפיות,תאריך יצירה
אלמוג אמר,1067100,"תנטוש את ישראל? דיווח: ארה""ב בדרך להסכם עם איראן",297,29/05/2025 11:51
כפיר אדר,1067101,"ביטוח לאומי מחלק מענקים חדשים: מי הזכאים ל-1,341 שקל?",8583,29/05/2025 11:47
רעי שני,1067097,"עצוב: שבועיים אחרי הפיגוע - הלך לעולמו התינוק של צאלה גז ז""ל",258,29/05/2025 11:42
כפיר אדר,1067099,בגיל 43: כוכבת רוקדים עם כוכבים מתמודדת עם טרגדיה קשה,77710,29/05/2025 11:41
כפיר אדר,1067096,מגישת חדשות 12 נפרדת בצער: ''בוקר קשה מנשוא'',1886,29/05/2025 11:31
אפרת קרסנר,1067093,איתי לוי יבטל? הדרמה מאחורי הקלעים בהופעה הצפויה בפארק הירקון,1964,29/05/2025 11:24
אורטל כהן,1067082,זריז ובריא: פשטידה מלאת חלבון בכלום עבודה,399,29/05/2025 11:23
יהונתן פרי,1067088,סכנה לבריאות הציבור: נחשף מחדל הענק בעיר המרכזית,241,29/05/2025 11:20
רעי שני,1067091,"עופר ינאי יוצא למלחמה: ""כל אחד מהם יקבל ממני תביעה אישית""",2445,29/05/2025 11:12
אפרת קרסנר,1067089,"קים אור אזולאי חושפת פרטים על החתונה: ""אסור שזה יהיה באירוע""",479,29/05/2025 11:09
כפיר אדר,1067060,אסי בוזגלו מחליט להפרד: ''סורי אבל גדול עליי'',26780,29/05/2025 10:57
רעי שני,1067086,"גיא לרר חוטף מעו""ד ששי גז: ""תחזיר את הפרס שקיבלת""",782,29/05/2025 10:54
יהודה רוזן,1067084,"אבל בעולם התקשורת: החזאי האהוב נפטר - ""פנים מוכרות בכל בית""",1112,29/05/2025 10:52
אלמוג אמר,1067080,בהשקעה של מאות אלפי שקלים: המותג הקולינרי שמשיק טעמים חדשים ,343,29/05/2025 10:48
ענבל מנור,1067079,"קק""ל מתחייבת: ""נפריח את הדרום מתוך אמונה בחיים""",208,29/05/2025 10:47
כפיר אדר,1067087,האחים חג'ג' מגיבים לדו''ח: כך עסקת רכישת רני צים סייעה,283,29/05/2025 10:46
יהונתן פרי,1067077,כאן 11 על המפה: סיפור הטרוריסט שרדף אחרי ישראל בדרך ל-BBC,208,29/05/2025 10:43
ענת סימן טוב,1067081,לא רק ארקיע: גם טוס אייר מרחיבה את הטיסות,723,29/05/2025 10:39
כפיר אדר,1067085,רמי לוי בבשורה ללקוחות: זה מה שיקרה בסניפים בארץ ב-31.5,1198,29/05/2025 10:35
רפאל בן זקרי,1067083,אפל מוותרת על iOS 19? המהלך הדרמטי שיבלבל אתכם,828,29/05/2025 10:32
כפיר אדר,1067078,רשתות הפארם בישראל נושמות לרווחה: האיש ששדד בלי בושה נעצר,601,29/05/2025 10:27
רעי שני,1067076,"אושר כהן מרגיז את המעריצים וחוטף: ""כל הכסף הולך על עדן פינס""",1863,29/05/2025 10:24
אלמוג אמר,1067067,בשורה למילואימניקים: זו ההטבה החדשה שמחכה לכם ,223,29/05/2025 10:21
יהונתן פרי,1067069,נפל בפח: הטעיית לקוחות של HOT? זו ההבטחה שהתבררה כשקרית,301,29/05/2025 10:15
כפיר אדר,1067075,רייטינג: אילנה דיין מדהימה את האח הגדול ושוברת שיאים,2938,29/05/2025 10:14
רעי שני,1067074,"ג'ודי ניר מוזס יורה לכל עבר: ""נתניהו שמאלני, טלי גוטליב משוגעת""",466,29/05/2025 10:12
ענת סימן טוב,1067051,"שופרסל בטירוף: זינוק אדיר ברווחים, לצד ירידה קלה בהכנסות",890,29/05/2025 10:07
אורטל כהן,1067070,"אברי גלעד תוקף: ""פרוגרס רעיל, שורפים זקנים""",460,29/05/2025 10:06
אלמוג אמר,1067066,"השת""פ המפתיע שמוחק את יכולות חיזבאללה: ""צריך להיות מונופול"" ",193,29/05/2025 10:05
ענת סימן טוב,1067073,הרשתות גוזרות קופון על חשבון הגבינה: עלייה חדה במחירי החלב  ,306,29/05/2025 10:01
רפאל בן זקרי,1067072, אינסטגרם זוללת לכם את הסוללה? זה הפתרון שגוגל מציעה,440,29/05/2025 09:59
כפיר אדר,1067071,עופר ינאי מפתיע: האם נופר אנרגיה שווה כמעט מיליארד שקל בשנה?,4321,29/05/2025 09:58
רעי שני,1067049,בולען נפער בחניית בניין בישראל: כל הדיירים פונו מבתיהם,993,29/05/2025 09:57
כפיר אדר,1067068,תקנות חדשות ייכנסו לתוקף בישראל: המוצרים האהובים בדרך לשינוי?,285,29/05/2025 09:51
רעי שני,1067064,"מסע עולמי, גרסת האוכל: התכנית החדשה של קרן ואיציק קדוש",3821,29/05/2025 09:46
כפיר אדר,1067065,רכבת ישראל והרכבת הקלה מתאחדות: זה מה שיקרה הערב ,690,29/05/2025 09:38
רעי שני,1067061,"גל גדות חטפה, ישראלים נחלצו לעזרתה: ""לא פחדתי""",325,29/05/2025 09:34
יהונתן פרי,1067063,אונס קווין קוסטנר,0,29/05/2025 09:24
אורטל כהן,1067047,מיליארד דולר: זו הכוכבת שמכרה את חברת הביוטי שלה בעסקת ענק,1623,29/05/2025 09:19
יהונתן פרי,1067055,"בג""ץ חסם - ואז קרה הלא ייאמן: הישיבות גייסו עשרות מיליונים מהציבור",318,29/05/2025 09:17
כפיר אדר,1067033,יעל בר זוהר נשברת: ''היום הארור ביותר שידענו אי פעם'',300,29/05/2025 09:14
אלמוג אמר,1067054,הסוף למזומן? הנתון שחושף את ההעדפה של נהגי ישראל,549,29/05/2025 09:07
כפיר אדר,1067058,מהפכה בתעודות הזהות בישראל: זה מה שעליכם לעשות מיידית ,1315,29/05/2025 09:03
כפיר אדר,1067057,יעל שלביה מודה: ''אני מכורה אלייך'',59877,29/05/2025 08:58
יהונתן פרי,1067044,יוחננוף חוגגת ומחלקת כסף למשקיעים: אז למה החברה מודאגת מהרווח?,577,29/05/2025 08:56
ענת סימן טוב,1067056, ארקיע מנצלת את קריסת ריינאייר: מרחיבה טיסות לאירופה  ,694,29/05/2025 08:55
רעי שני,1067053,החברה המצליחה משדרות שוברת שיאים: קצב הכנסות של 100 מיליון דולר,341,29/05/2025 08:55
יונתן סידון,1067048,מעבר לסוגיה ביורוקרטית: המהלך שעלול לשנות את מעמד ישראל בעולם,1118,29/05/2025 08:51
כפיר אדר,1067052,בגיל 40: מגישת קשת 12 חושפת את הקושי אחרי הלידה הטראומתית,781,29/05/2025 08:44
אלמוג אמר,1067046,"קבוצת אשטרום מציגה קפיצה ברווחים: ""משקפות את יציבותה""",259,29/05/2025 08:40
אפרת קרסנר,1067045,"כתב ערוץ 14 חושף: ""התחננתי לעבוד בתקשורת, טרקו לי את הדלת""",573,29/05/2025 08:25
אורטל כהן,1067041,עוד מכה לצרכנים: אלו המוצרים בפיקוח שמחירם צפוי לעלות בקרוב ,1409,29/05/2025 08:12
אלמוג אמר,1067042,הסטארט אפ הישראלי בעסקה עם קרן התשתיות שמנהלת מיליארדים ,201,29/05/2025 08:04
רפאל בן זקרי,1067009,AMD ברכישה מפתיעה: זה החיזוק שיאיים על אנבידיה?  ,3026,29/05/2025 08:00
יהונתן פרי,1067040,דרמה: מתווה שחרור החטופים שהוצע לישראל וחמאס נחשף - כל הפרטים,329,29/05/2025 08:00
כפיר אדר,1067043,מנכ''ל ויקטורי בהודעה חשובה ללקוחות: זה השינוי החריג שיקרה ב-31.5,5574,29/05/2025 07:54
אלמוג אמר,1067034,טראמפ ימשיך לחכות? קשיים בעסקת המטוס החדש ,175,29/05/2025 07:46
יהונתן פרי,1067036,"הלם: אילון מאסק נפרד מממשל טראמפ, הסיבה מפתיעה במיוחד",580,29/05/2025 07:39
כפיר אדר,1067039,אברי גלעד מבקש את עזרתכם: ''שאף אחד לא יגיד אף פעם'',508,29/05/2025 07:35
כפיר אדר,1067038,ביטוח לאומי בבשורה משמחת: זה המענק שתקבלו ב-12.6,6712,29/05/2025 07:27
אלמוג אמר,1067035,"תושב ירושלים נהרג בתאונת דרכים, חסימות בכביש 6 ",191,29/05/2025 07:21
כפיר אדר,1067037,אחרי 58 שנה: 22 יישובים חדשים ייבנו בישראל,555,29/05/2025 07:21
יהונתן פרי,1067032,"עופר ינאי מטיל פצצה: ""לא בטוח שהפועל ת""א תישאר בליגה""",704,29/05/2025 07:01
שרון בירקמן,1066956,מזנקת ב-58% ומחלקת מיליונים: דוח חזק לחברת הלוגיסטיקה והאשראי,3138,29/05/2025 07:01
שרון בירקמן,1066954,חברת האשראי החוץ בנקאי חוגגת רבעון: עלייה דו-ספרתית ברווח הנקי,378,29/05/2025 06:40
כפיר אדר,1067031,בגיל 60 בלבד: המגיש הבכיר של ערוץ 14 פורש מהתקשורת?,1560,29/05/2025 06:39
כפיר אדר,1067030,מנכ''ל ויקטורי בהפתעה מיוחדת ללקוחות: זה מה שמחכה לכם ב-1.7,9625,29/05/2025 06:29
כפיר אדר,1067029,אבל בעולם התרבות: השחקן האהוב נפטר בגיל 61 בלבד,2011,29/05/2025 06:23
רפאל בן זקרי,1067004, גוגל תמונות חוגגת עשור: זה השדרוג הענק שתקבלו,515,29/05/2025 06:20
כפיר אדר,1067028,רמי לוי בבשורה משמחת ללקוחות: המוצר שנעלם מהמדפים חוזר,558,29/05/2025 06:20
כפיר אדר,1067027,"ביטוח לאומי מחלק מענקים מ-960 ועד 15,360 שקל: מה עליכם לעשות עד ה-1.6?",7371,29/05/2025 06:13
כפיר אדר,1067026,"ענקית השבבים לא עוצרת: המניה זינקה ב-336,925% מאז הנפקתה",2278,29/05/2025 06:07
אפרת קרסנר,1066704,"כוכב ""הבוגדים"" חושף סודות מאחורי הקלעים: ""יש בזה הרבה משחק""",1737,29/05/2025 06:01
יוסף דולגופולסקי,1067017,"חמאס, החות'ים והמחבל בוושינגטון: כך איראן מממנת טרור בקריפטו",332,29/05/2025 06:01
איציק יצחקי,1066640,"חגיגת השכר בנדל""ן: זה המנכ""ל שמכניס מעל 22 מיליון שקל",4259,29/05/2025 06:01
רויטל ונונו,1067025,"אשתו של יוסי בובליל לאח הגדול: ""אני מבקשת ממך להוציא את בעלי""",69771,29/05/2025 04:26
רויטל ונונו,1067024,"""כאוס כלכלי"": בית המשפט בארה""ב חסם את תוכנית המכסים של טראמפ ",405,29/05/2025 03:53
רויטל ונונו,1067023,מה קרה לנייקי? ענקית הספורט צונחת והקהל מעדיף אלטרנטיבות,1083,29/05/2025 03:04
רויטל ונונו,1067022,"אורי מגידיש מספרת הכל: השמועות על היריון, המחבל שהטריד והסימן מ-ה'",5577,29/05/2025 01:55
רויטל ונונו,1067021,"אימא של מאור מהאח הגדול מגיבה: ""יש ילדים שרואים את הדברים האלה""",2573,29/05/2025 00:30
רפאל בן זקרי,1067015,אנבידיה חושפת תוצאות מפתיעות – והפסדים צפויים של מיליארדים    ,830,28/05/2025 23:30
ירון שמאי,1067019,"גל גדות תחת מתקפה: מפגינים פרצו לצילומי הסרט – ""רוצחת תינוקות""",967,28/05/2025 23:01
אפרת בבג'ני,1067018,"בסך 13 מיליון דולר: החברה הישראלית חתמה על עסקה עם צבא ארה""ב",1879,28/05/2025 22:43
שרון בירקמן,1066907,תור הזהב החדש: לאן הולך הכסף הגדול כשהעולם לא רגוע?,317,28/05/2025 22:34
ירון שמאי,1067016,"ראש העיר באזהרה חמורה: ""המפעל הזה חייב לצאת מכאן""",993,28/05/2025 22:24
אפרת קרסנר,1066977,"דוקאביב 2025: הזוכה הגדולה של פסטיבל הסרטים - ""יצירה משמעותית""",389,28/05/2025 22:00
ירון שמאי,1067013,"בשורה דרמטית לטסים מנתב""ג: המהלך שיוזיל את טיסות הלואו קוסט",8969,28/05/2025 21:57
יהונתן פרי,1067010,"למה מאיה ורטהיימר מתלוננת על ההורוסקופ? ""אין חיים ואין מזל""",623,28/05/2025 21:57
אלמוג אמר,1067011,חטפו את הלם חייהם: יצאו לטיול תמים ומצאו הון עתק ,268,28/05/2025 21:54
אפרת בבג'ני,1067012,תיגבור שוברת שיא של כל הזמנים: כמה הרוויחה ברבעון הראשון השנה?,269,28/05/2025 21:48
אלמוג אמר,1067008,"מאסק במהלך אסטרטגי: יוצא בשת""פ עם האפליקציה הפופולרית ",401,28/05/2025 21:29
שרון בירקמן,1066958,שוקי ההון מזנקים אבל ב-UBS צופים: השווקים לקראת דשדוש. כך תשקיעו,868,28/05/2025 21:27
אפרת בבג'ני,1067007,"איש העסקים המקורב לשעבר לזוג נתניהו: ""הם ישרפו את המדינה""",3537,28/05/2025 21:14
יהונתן פרי,1067005,סקר מנדטים דרמטי חדש טורף את הקלפים: כך בנט ישנה את התמונה,3541,28/05/2025 21:08
אלמוג אמר,1067003,"הפעלולנית מאשימה את כוכב הקולנוע: ""הרגשתי חשופה ונבגדת""  ",400,28/05/2025 21:02
